review_id,user_id,business_id,chain_key,chain_name,city,state,stars,date,text,useful,funny,cool,item_label,target_canonical,control_canonical,sent_label,sent_score,sent_valence,sensory_mention,texture_specific,environmental_mention,target,month
XSlfFaHl02rk_5Ztu2Bqfg,8VPCVY70TcE353gRruotWQ,IEDW_nZUl1OEq9qucwViRQ,chipotle,Chipotle,Wayne,PA,4,2018-10-27T21:01:17Z,"Went here with family for a quick lunch, and the staff helping us out behind the counter were very friendly and generous with the ingredients! It was my in-laws' first visit to Chipotle, so it took them a little while to figure out what they wanted, but the staff were very accommodating and understanding.

I like that they're adding newer items to their menu, and I've always appreciated transparent pricing in their stores and in the other fast casual chains they've inspired. I went with carnitas and chorizo, and it was a good choice!",0,0,1,control,Sofritas,Carnitas or Steak,positive,0.9423205256462097,0.9423205256462097,1,0,0,0,2018-10
S3CD74Ny9srAko1UB4jmZw,-sNnMj7W-EDyhHyBhHvW9A,uJRxvOvtMqDXMg8BRIrWDA,kfc,KFC,Reno,NV,4,2014-12-15T05:42:16Z,"I feel weird writing a review for KFC, but I also feel I would be remiss if I did not write this review.

My buddy and I went into this KFC craving some super crispy, heart killing, greasy fried chicken! (Hey! We only live once!) I am not typically a KFC fan, and neither is my buddy. But you know, those cravings can get you to do stuff sometimes....

So we decide to walk in, why not. I have to tell you.....we had the NICEST YOUNG MAN EVER help us! His name is GABE and this kid is something special.

Now I know it's ""fast food"", but Del Taco was my first job at age 15 1/2, and so I do have somewhat of a soft spot for what those folks go through dealing with me, and the CRAZY public on a daily basis. But GOOD HELP IS HARD TO FIND in any fast food establishment today, and GABE AT KFC IS WORTH MENTIONING!

But not only is Gabe worth mentioning, so is THE FOOD! OMG, IT WAS SOOOO GOOD!!! We both had the $5 meal things they have right now, where we got 2 pcs of chicken, a side, a biscuit, a cookie, and a drink! FABULOUS!! Gabe made sure TO ASK if we needed any additional condiments (who EVER asks that anymore?!), when he delivered the food to our table. The food was soooo good and it was the best $10 we've spent on food/dining in a LONG TIME!  THANK YOU, GABE, KEEP UP THE GREAT WORK, KIDDO!! :)

PS - I went back by myself a few weeks later; Gabe was not at the register but he was there. He TOTALLY recognized me!! I was shocked at that, actually. The kid just continues to impress! GREAT CUSTOMER SERVICE, GABE!!!

KFC
5 STARS FOR GREAT SERVICE FROM GABE; HANDS DOWN THE BEST!
5 STARS FOR THE FOOD THAT DAY; COOKED TO PERFECTION & DELISH!
4 STARS FOR RESTAURANT CLEANLINESS
5 STARS FOR PRICES!! $10 FOR TWO, YOU CAN'T BEAT THAT!",1,0,2,control,Beyond Chicken,Chicken / Nuggets,negative,0.42133384943008423,-0.42133384943008423,1,1,0,0,2014-12
tYNSgq-Of2W9xAI6kWEWlQ,aW6Efr4okOhaLL-cGE7vOw,ydUyF4fW1WsRMzphRKXlWw,kfc,KFC,Tucson,AZ,1,2019-01-29T19:44:34Z,"Went to the drive theough because I saw an ad that looked good. They told me that sale was discontinued.  Attached to their menu board was another ad for a different product ($5 fill-up famous bowl spicy chicken).  I tried ordering that one, but was told that they no longer offer spicy chicken and that the sale was no longer offered.  I let them know that they have two incorrect signs up and was told that a GM or someone was the only one that was allowed to take them down and they havent been by yet.  I figured if it was being run that poorly, the food quality control probably wasn't any better.  So I passed on eating there.",1,0,0,control,Beyond Chicken,Chicken / Nuggets,neutral,0.49679410457611084,0,0,0,0,0,2019-01
UeckxXEtrbpXaXOwD7lkTw,SNK-koDAn3UROov3hATrUg,3lW1gubDMpnEIlo45eUKhA,chipotle,Chipotle,King Of Prussia,PA,2,2016-05-02T22:00:55Z,"I enjoy Mexican food but this was the saltiest dining experience ever.  I had a salad and all the elements - from the guacamole, to the black beans, and the sofritas - were over-salted to the point of being inedible.  I often add salt to dishes, so it's not that my palate is salt-sensitive.

I won't be going here again.",0,0,0,target,Sofritas,Carnitas or Steak,negative,0.7711466550827026,-0.7711466550827026,1,0,0,1,2016-05
7XgSDk9pkn3YZjkdrSMLOw,4_jAv8RQ3MsChsNJuEQXgA,caMiK8Cu3BqixHSGzhJbEg,kfc,KFC,Saint Louis,MO,1,2018-12-22T00:13:27Z,"This isn't the first time I have had major issues with this kfc.  The drive thru is always rude. This time not letting me order but I thing! Never gave me my total and was just extremely rude.  I pull up to the window and she doesn't say anything except did I want to add something now.  I say don't worry about it. Then hands me my food all while mouthing to the other girl something then staring at me.  I ordered the 16 piece meal.  And in total should have gotten 16 pieces if chicken- 2 large green beans- 2 large mash potatoes and gravy and 8 biscuit.  
I drove through on my way home from work- don't live right by there. - I get home and I have 2 things of gravy and 1 green bean.  Nothing else (chicken of course)  
I called the store to see what they can do cause it was just a horrible experience all the way around 
I was told they tried to run after me( I sat in the parking lot trying to get out for over 2 minutes (I know cause I was on the phone) so they didn't try hard.  The manager ( a guy don't remember name) was actually nice and said he would remake if I went back there.  If I lived closer that would be ok , but I don't and this isn't the first time I have had major attitude and missing food. 
I don't believe they tried to get my food to me cause I was there long enough after I received my food trying to get out of parking lot due to mall traffic.  This was not a good 40.88 experience!",1,0,0,control,Beyond Chicken,Chicken / Nuggets,negative,0.856603741645813,-0.856603741645813,0,0,0,0,2018-12
cNpf8q85bVtXFxegsZ-z_w,MdAEKY_32pX-F4j7cYy3oA,HKhf_mFXd6ETeo2iLVMgAg,dunkin,Dunkin',Hudson,FL,4,2011-11-19T21:07:41Z,"I tried the new smoked sausage egg sandwich. Tasty but too greasy for me and I don't think they would have appreciated me posting a picture of the mess they threw together.  I guess I should just stick to my usual coffee and ice coffee but I am fan of this DD....  they are pretty consistent with friendly, fast and accurate service.",1,3,1,control,Beyond Sausage,"Sausage, Egg & Cheese",negative,0.7761523723602295,-0.7761523723602295,1,0,0,0,2011-11
asQ4JpbR6T7vFtp5ZH4Ncg,bVHyRsrpAsplF4ZHcdkiiw,ydUyF4fW1WsRMzphRKXlWw,kfc,KFC,Tucson,AZ,1,2019-02-05T21:43:59Z,"If there was another KFC on the Eastside of Tucson I would never go to this location again.  My son loves their chicken but they are always out of something and they have the slowest service I have ever experienced at a drive thru!  Expect a 20 minute wait at the drive-thru even if you are only the second car in line!  They can't handle multiple orders at once.  Last night they totally screwed up my son's order.  Gave us green beans instead of mashed potatoes.  The potato wedges were inedible - hard as rocks, no cookie and the chicken was over- cooked.  I don't think the owner of this franchise gives a crap about his customers!",1,0,0,control,Beyond Chicken,Chicken / Nuggets,negative,0.9363546967506409,-0.9363546967506409,1,1,0,0,2019-02
pIt50x1Ls3aotGHkqhF0DQ,X2tAENdoxfX9haHfxwyt1Q,ikLPjEsnY-NqlLJVBpEGUg,kfc,KFC,Indianapolis,IN,1,2015-08-06T00:25:14Z,"I wish you could put zero stars because I would!  They are so rude and unprofessional here! I know its just kfc but when I place my order over the intercom and then again at the window and it still takes for forever still! I swear,  they need to stop having conversations with other employees while im trying to place my order a second time at the window.  Its no problem waiting on fresh chicken but  if you're being rude, why would  I want to come back! I mean i live across the street from one and yet I still come down to southport rd, why? Doesn't matter because never again!!!! Worse service ever!",0,0,0,control,Beyond Chicken,Chicken / Nuggets,negative,0.9314518570899963,-0.9314518570899963,0,0,0,0,2015-08
c3nkelUWXEHY3f83W6aShA,R5qYMiW5-RP8aCbBNH0kDA,8fDnwFP_r6ZJEs7wKiyhDA,kfc,KFC,Hermitage,TN,4,2018-11-30T00:35:41Z,"The Original Recipe Chicken came out hot and tasty.  It was five star worthy.  The order came out quickly.  I deducted a star for the corn.  It was a little tough and I have tasted better.

Kenneth took our order.  He was attentive and polite.  I saw him give some Senior Citizens help with their orders and made suggestions to them in a kind manner.  Good for you Kenneth, your Momma raised you right.",0,0,0,control,Beyond Chicken,Chicken / Nuggets,positive,0.9650395512580872,0.9650395512580872,1,1,0,0,2018-11
R3lkIBTBIemCvYfxzrIEqw,hlcM2cnzB6ywKN7bNa5PVw,RPf6pe_g6mkYDD6yP95rHA,kfc,KFC,Sparks,NV,3,2018-01-20T22:46:50Z,"I am a sucker for the occasional KFC and so is the family. I ordered the 20 dollar fill up with extra crispy chicken and the Mac and cheese substituted for one of the mashed potatoes. 

The drive thru asked if I wanted another side instead of biscuits because it would take another 4 minutes. I gladly declined since I wasn't in a hurry. They offered a large drink for the inconvenience. (Nice). 

A few minutes later, I received my food and during the check, I didn't find the substituted Mac and cheese. The manager got me what was missing and I was on my way. 

The food tastes like KFC and how I remember them growing up. The extra crispy skin is yummy.  I LOVE that coleslaw with the right amount of tart. Smooth potatoes and that memorable gravy.  No surprises there.",2,0,2,control,Beyond Chicken,Chicken / Nuggets,positive,0.7259550094604492,0.7259550094604492,1,1,0,0,2018-01
NIw0f5rg7juCoKp6ka5fJA,tB5Qzb9D2XHgBLOWwzEImQ,GPN99_4ruauL7HpFQ4LxEw,burger_king,Burger King,Tampa,FL,1,2013-03-30T21:18:41Z,"Through direct mail, I received a coupon to try out Burger King's new menu items. I noticed a long drive through line, therefore, I went inside. Big mistake. 

I ordered a Whopper Jr. and a small fry and it took over 15 minutes. While waiting for my food,  I had the opportunity to notice a number of things - the lack of cleanliness, urgency is preparing or taking orders and organization. The ketchup dispenser had no containers and there was more kitchen on the counter than being dispensed, a new customer came in and everyone was in the kitchen and it took 5 minutes for anyone to acknowledge him. 

When my order finally came up, there was no apology or single word about the fact that I could have had ordered a meal at Five Guys and eaten during the wait. 

Awful. Never again.",4,1,0,control,Impossible Whopper,Whopper,negative,0.58851158618927,-0.58851158618927,0,0,0,0,2013-03
aua8gJS3zdDXVQNa8q6U9g,GcdYgbaF75vj7RO6EZhPOQ,wl4RQHH6BdNxm9FD8iHFlQ,kfc,KFC,Largo,FL,2,2019-03-26T01:22:39Z,"I don't think I had visited a KFC in the States in...over a decade? before stopping in here earlier in the month. I had overseas, but it's not as gross in Europe typically. Alas, I was hungry, we were about to stop at a brewery, and no other obvious food choices were around. *shrug*

I ordered some sort of chicken sandwich with a root beer. The chicken was okay but it definitely screwed with my stomach, which wasn't exactly ideal. I guess my body was like, ""Why are you ingesting this low-grade fast food filth?"" and revolted. Only thing I can think.

I think I'll continue on with my KFC-free lifestyle moving forward. I did enjoy the root beer though.",2,0,0,control,Beyond Chicken,Chicken / Nuggets,negative,0.6520442366600037,-0.6520442366600037,1,0,0,0,2019-03
SGMh5JuD7k2iTLyxEzYrnw,1GQvA_ADZ1USPpHaVU1DWw,caMiK8Cu3BqixHSGzhJbEg,kfc,KFC,Saint Louis,MO,2,2017-02-14T22:12:58Z,"I, like a previous reviewer, had not been to a KFC in years. I went inside to order a la carte. 12 tenders, 6 original, 6 Nashville hot, small mashed potatoes and gravy and an order of potato wedges (for tomorrow's meal) $21 and change. Had not tried he Nashville hot, so was anxious to see how it was. It was an adventure in grease and a lot of breading. I understand, something has to hold the spicy sauce/grease on the chicken and the breading does the trick. It did have some heat and wasn't bad, except that the chicken was room temp. Mashed potatoes and gravy were very good. I learned one thing at this place. Never go there in the middle of the afternoon. Go when it's busy. Yes, you'll wait longer, but you greatly increase the chance the chicken will be freshly made and hot. It took the employee about the same time to put my order in the machine as when the order was placed in front of me. I knew then it would not be fresh and hot. No telling how long it had been sitting out.",1,0,0,control,Beyond Chicken,Chicken / Nuggets,neutral,0.6708254218101501,0,1,0,0,0,2017-02
hQtHxWrbirg-fvE-m6v91g,fHxxkZ2MfyEQZHSWBlwJRA,DHIQavqEz5aHjsf95EeoNA,kfc,KFC,Burlington,NJ,1,2018-10-31T21:09:27Z,This place is terrible I waited over six minutes in the drive-through just to have someone come on the speaker and then when I got up to the window after ordering two chicken breasts I was told they only had one I would have to wait 16 minutes for another it was 430 in the afternoon and they had one chicken breast in the entire store I find that irresponsible of the manager or whoever else was in charge I left without any food and I will not be back,0,0,1,control,Beyond Chicken,Chicken / Nuggets,negative,0.912886381149292,-0.912886381149292,0,0,0,0,2018-10
Uum9PTpbdymlVZHeUFfAVw,PydnNXXz8MmWfYredcwbow,aFLM_Vow8OMcMK3NJWJ8pQ,kfc,KFC,Philadelphia,PA,3,2013-12-20T21:29:24Z,This place use to have to best chicken ever but over the years they fell off big time the chicken is to grease and salt but some people still like eating there my favorite chicken place now is popeyes!,0,0,0,control,Beyond Chicken,Chicken / Nuggets,positive,0.8015928268432617,0.8015928268432617,1,0,0,0,2013-12
aN5jxEzOaNUATLVwAaXfXw,fw4OCA012NoxDHNWWlerBQ,65iuih6HD0oXF4j6bqQWSQ,chipotle,Chipotle,Saint Petersburg,FL,5,2012-11-13T07:23:21Z,"This is my go-to casual food restaurant. I get the same thing every time: Steak burrito with white rice, light on the black beans, sour cream, cheese, the green salsa and guacamole. While this location will occasionally skimp on filling during rush hour, they normally hook you up. One burrito is more than enough to fill you up. I sometimes have a hard time finishing it. Warning: once you try Chipotle you will never want other fast food burrito places again (Bye Bye Moe's and Pancheros).",4,1,1,control,Sofritas,Carnitas or Steak,positive,0.5068689584732056,0.5068689584732056,0,0,0,0,2012-11
HB9XJt1FtEyRd7ArXWo1Tw,MSdSFTRTXEnfmJz70ADAcw,7qalPtmSnko9kFR1GArjCg,kfc,KFC,Pennsville,NJ,1,2019-01-21T00:05:22Z,Wouldn't even give this place one star.. Spent $30 on a family meal... The chicken must have been hours old it was so dry they didn't have half the sides the offered on the menus and then then ones they did have were also so dried out we couldn't even enjoy it. Don't waste your money and the employees had the worst customer service skills,0,0,0,control,Beyond Chicken,Chicken / Nuggets,negative,0.947501540184021,-0.947501540184021,1,1,0,0,2019-01
Tj6YNxKCGFn8SGcVwobqbA,1cfl2GIaTDJ_uiiIC_kUvQ,uT9nZ29p2j_YedmCZ7kLPw,burger_king,Burger King,Philadelphia,PA,1,2015-12-18T14:06:37Z,"PURE ASS. 

Decided to hit this spot up after the gym while I used the Laundry Cafe nearby. Big mistake!
My chicken sandwich was hard and the Whopper was cold and crusty! I worked in a BK in high school and it was never like this. Prolly cause I care about food. 

This was like I was biting into Asscheeks. 
And I'm not talking like Rhianna cause I'd eat those cheeks viciously... 
I mean Hermit gamer in the basement of his moms house eating Cheetos and beating off wearing the same draws for a week type of ass. 

Don't go here.",0,5,1,control,Impossible Whopper,Whopper,negative,0.870296061038971,-0.870296061038971,1,1,0,0,2015-12
b8UJQu6LVZo2QsuRmPHezw,1H8vEYeIgoTKciise-Fz9w,65iuih6HD0oXF4j6bqQWSQ,chipotle,Chipotle,Saint Petersburg,FL,5,2016-10-19T17:28:29Z,Been here several times service and quality very good. I been up down the east coast at many chipotle restaurants  never have I had steak so perfect as today 10/19 at 1:15 pm at Saint Pete on 4th st. great job,0,0,0,control,Sofritas,Carnitas or Steak,positive,0.9813281297683716,0.9813281297683716,1,0,0,0,2016-10
1zHsagYF1pXYVYRPj7GK3Q,g5CxN6U6PqUDUgbKT8gs8Q,xqv8d9Hbol0uPqISSLIchw,carls_jr,Carl's Jr.,Tucson,AZ,4,2019-03-22T23:46:16Z,"I always get the number 1 combo without meat and it's really good. There are plenty of veggie options so I really like that. You can do the Beyond burger (which I don't really care for) or sub out a meat patty for avocado, but I just stick with the sandwich w/o meat. The restaurant is always clean and the service is fast. There always seems to be something out. The napkins or the ketchup or something...When brought to their attention it's filled up real quick so that's good. The staff does seem kind of like they'd rather be somewhere else but I'm not going to hold that against them because they are very nice.",0,0,0,target,Beyond Famous Star,Famous Star,positive,0.9346588253974915,0.9346588253974915,0,0,1,1,2019-03
ZxHg6jrSa-TZ7_WZ5LDOng,QZh0qKxIFKI-YT685j5zZA,XB6FBOSetUsSb-b9-9Shrw,kfc,KFC,Seminole,FL,1,2018-03-22T00:50:00Z,I was asked specifically not to go to the Seminole Boulevard KFC buy my wife and to go to another one well out of the way because she has only had issues after issues after issues with this place. Well I decided to short cut it and go there anyways how bad could they be? Well I went in ordered I pull up to the window the guy said they were out of breasts and mac and cheese so I substituted the mac and cheese with something else and he said he would compensate being out of breast with more pieces of chicken. I came home brought dinner to my family and two of the sides were missing and only 11 pieces of chicken in the bucket. Boy did I get my ass chewed out my wife took the food back to shove it in their ass. Worst experience ever,1,1,0,control,Beyond Chicken,Chicken / Nuggets,negative,0.7717243432998657,-0.7717243432998657,0,0,0,0,2018-03
Ugcqq7yo1pZimnCZQPfFhQ,7pBzCizM5LOg2oNnBAjRCg,4QeHIdYwzBIB2HS_MB60iA,kfc,KFC,Tucson,AZ,3,2019-02-13T15:41:21Z,"I concur with the reviews saying this restaurant has improved. I used the drive-thru and I was met by courteous friendly people, and my order was ready quickly. The chicken was hot, it was a bit over cooked on the coating but the chicken was still moist, and the food I received matched my order. As a basic KFC restaurant this fits the bill.",1,0,1,control,Beyond Chicken,Chicken / Nuggets,positive,0.9419381022453308,0.9419381022453308,1,1,0,0,2019-02
VozVmpIou7g03BXGh1br1Q,5HBTsCp7pOfgQW1JncYwEQ,tcJe4J121rEwR2AiG9fSKw,burger_king,Burger King,Largo,FL,1,2013-08-27T23:38:32Z,"Worst BK ever under no circumstances should this place stay open , I ordered 2 whopper meals,2 whopper Jr's and a 5 piece chicken strips the veggies where way past yellow the bread hard the parties had to been cook at least two days prior , the chicken strips were rubbery and there was no way in hell I would eat this food , went back to give them their food back and get my money they said  they would never serve that and I wouldn't not be able to get my money back cause the manager was not in ,  oh and I forgot to mention I ordered a 5 piece and they have me 3 , yeah stay away from this dump !!!",0,0,0,control,Impossible Whopper,Whopper,negative,0.9274434447288513,-0.9274434447288513,1,1,0,0,2013-08
INJe5ZTvS6_NSSqURQjksQ,mOnRM5VOgJbjJb34KrmiDQ,wl4RQHH6BdNxm9FD8iHFlQ,kfc,KFC,Largo,FL,1,2019-06-07T01:52:29Z,"They suck. We asked for two hot chicken littles that's it, not a hard order. So I get home and it's two regular sandwiches since it's next door we went back and told them this is the wrong order they then told us ""we didn't hear that you have to pay for new ones then"". Pay for YOUR mistake? After arguing with the manager he tells us ok we will make you hot ones, so we get the bag AND ITS BARBECUE!!!! HOW HARD IS IT TO GET TWO MINI SANDWICHES RIGHT?? At this point I'm annoyed and not in the mood to eat so I just go home. I should have just gone to McDonald's at least they don't yell at you when they get their own damn order wrong.",0,0,0,control,Beyond Chicken,Chicken / Nuggets,negative,0.9000324010848999,-0.9000324010848999,0,0,0,0,2019-06
nAC5C0x7h10h1JByTVF41Q,YfIgMJFJsxosoD4UbWfMtg,3nDBtuuOuNxUWIDeYowyvA,kfc,KFC,Hendersonville,TN,1,2016-06-15T00:04:26Z,On more than one occasion I've picked up food at the drive through only to get the ultimate surprise when I get home. That's when I find out that my entire order is wrong. I'm not talking just a pot pie or mashed potato missing... THE ENTIRE F-ING ORDER.. I'm the one who has to drive 3 miles back and waste more of my precious time trying to make it right. When you spend $35 on fast food you should at least get the order correct. From now on I'm going to Bojangles.. chicken is just as good.. it's cheaper and they don't screw your order up...,0,1,0,control,Beyond Chicken,Chicken / Nuggets,negative,0.7648077011108398,-0.7648077011108398,0,0,0,0,2016-06
AIP1PveVMpK2Y03VpzgQpQ,KjLSzsqhJFRRk223uNeh2Q,NCX36z_vrv0kyhpALMIhBQ,white_castle,White Castle,Camby,IN,5,2019-06-25T19:12:06Z,"Just happened to drive by on my way back to Cali. I'm going back to Cali (ha!) and had to stop by. I got just the basics...slider and drink, but it was beyond fast and they seemed amused that I paid for my $2.50 meal with a twenty. Seriously, first time here....I didn't know.",5,4,4,control,Impossible Slider,Slider,positive,0.719842255115509,0.719842255115509,0,0,0,0,2019-06
t048rXyDx7kecFz_YNpZ3g,yhEeCOUJRop-2vcb0kFJKA,aFLM_Vow8OMcMK3NJWJ8pQ,kfc,KFC,Philadelphia,PA,1,2019-07-05T02:39:37Z,brought a chicken sandwich，almost lost my teeth on my first bite ！ the patty is hard as rock，meat was dry，worst experience ever！,0,0,0,control,Beyond Chicken,Chicken / Nuggets,negative,0.9637622833251953,-0.9637622833251953,1,1,0,0,2019-07
SoxqAdtYpjriWgm8CXs5Yw,sf5socLRgAC0FQBiKITDXg,qXkrrQPVesVxJwEfhFYH2g,chipotle,Chipotle,Sparks,NV,5,2019-06-21T17:15:17Z,"I really don't eat at Chipotle very often, though I love their barbacoa. Last night we were out on a rare date night and decided to stop for a quick bite. While in line I saw a new protein option, ""sofritas"", and it could be used for a vegan or vegetarian bowl. I had no clue what it was so I did a quick online search and found that it's tofu. When I approached the counter, I asked my server if he'd tried it and though he hadn't, the next server promptly said, ""Yes, I really enjoy it but some people don't like the texture. Would you like to try a sample?"" Before I knew it, I had a little cup and fork and was tasting a spicy (the good spicy, hot but not overwhelming), chewy, minced concoction that was delicious. So I forgoed my favorite and went vegetarian for the night. 

Added note - the restaurant was clean and eating on the patio as the sun set was a great way to end our evening.",4,0,3,target,Sofritas,Carnitas or Steak,positive,0.7973434925079346,0.7973434925079346,1,1,1,1,2019-06
K0-ZNMrkPm70yeLBBVsGhQ,x2kOIWlWER3QjGYIZSZtxg,uJRxvOvtMqDXMg8BRIrWDA,kfc,KFC,Reno,NV,1,2019-04-06T02:58:09Z,"Absolutely the worst fast-food restaurant I've ever been to. I've given this location 3 or 4 tries in the last two years, and every single time it's a complete disaster. I will never go back...and based on the lack of customers (zero) at 6:30 on a Friday evening, I'm guessing I'm not alone in my decision. 

The gentleman working the drive-thru has messed up my order each time I've been in. He first charged me $28 for two Fill-Ups and one popcorn chicken combo. I said there must be a mistake. He tried again and came up with $23. Eventually had someone else do it and got it right ($18.00 something). Then I figured they had messed up the food order, and I was right. Had to go into the restaurant to get the correct meals. As I entered with my bag, I got no smiles, no ""how can I help you?""; instead was greeted with the ""manager"" saying to the drive-thru man, ""your order's wrong"". Wow, wow, wow. I would also think the food would have been fresh between 6:30-7:00...also wrong. Biscuits were hard as a rock and the chicken definitely had not just been fried. To top it all off, not a ""thank you"" or a word said when they hand you your food. 

Not sure how this location stays in business.",0,0,0,control,Beyond Chicken,Chicken / Nuggets,negative,0.9110709428787231,-0.9110709428787231,1,1,0,0,2019-04
vrAvVm0vITg_foH9JK_8Hw,vZsR8WvYDlX7gtAMXvsjKA,RPf6pe_g6mkYDD6yP95rHA,kfc,KFC,Sparks,NV,1,2018-12-25T04:07:03Z,"12/24/18 
7:25pm

Called and they said they close in 30 min. Got there in 3 minutes. Guy at the drive through said they were out of chicken. KFC...out of chicken. 
Christmas eve and want to get off early. I get it. But just tell the truth and say you started to clean up already. Ho Ho Horrible.",0,0,0,control,Beyond Chicken,Chicken / Nuggets,negative,0.753049373626709,-0.753049373626709,0,0,0,0,2018-12
3MIY9pkjsr9otfIO5totpg,nvZSR6tY8mFcJzH63cYy_Q,W7yaBQpVr2qO4x2i3X0CPw,dunkin,Dunkin',Lansdale,PA,2,2017-08-05T18:00:03Z,"I got a sausage egg and cheese biscuit and when I got it the biscuit was so stale, it was not at all soft and tasted terrible. The donuts and drinks are usually good though but I don't think I'll get food from this location again.",0,1,0,control,Beyond Sausage,"Sausage, Egg & Cheese",negative,0.9237820506095886,-0.9237820506095886,1,1,0,0,2017-08
Db7QDqOMnAOhOf94GJmJ7g,0vg3lFMGU-A9rwTQxL8TJw,o6nEaC1G1WJpvU86SBX97w,kfc,KFC,Royersford,PA,1,2018-04-06T13:17:30Z,"Growing up as a kid a trip to the ""Colonel's"" was a treat.  Moist tender chicken that truly was finger, licking, good.  Sadly 40 years later especially at this location nothing good can be said !

Where to start.  The restaurant inside is absolutely filthy, think public restroom at stadium.  The help constantly violate health codes by touching their face, nose, hair even handling money without gloves or washing hands!  The help are also incredibly rude and have a true I hate working here attitude!

Once you get past the deportable filth, poor hygiene, and rudeness,the  service is absolutely ridiculously slow especially because some genius made this also a Taco Bell!  Several times using the drive thru have waited and waited only to get home to find it's the wrong order or cheated or shorted on items paid for but not in the bag!

The chicken often sits for hours until it's old, dried out and disgusting.  Don't even think of asking for a new fresh batch because you will told they can't do so until they use up the old!  The same goes for the sides which can be left over from god only knows when. 

I can honestly say I have taken food home only to have myself and family feel ill afterwards. Bottom line if you want chicken sadly you're better off buying it from Giant's hot foods bar along with fresh cole slaw , it will be tastier and cheaper ?",1,2,0,control,Beyond Chicken,Chicken / Nuggets,negative,0.6637990474700928,-0.6637990474700928,1,1,0,0,2018-04
3KTeLK03offowygWn-BRmQ,Lriz_QCw5NFH4E7zK5ZmsA,65iuih6HD0oXF4j6bqQWSQ,chipotle,Chipotle,Saint Petersburg,FL,5,2012-11-19T03:27:50Z,One of my go to place to eat. The burrito bowls are awesome and they use the best ingredients around. I'm always satisfied when I leave here. I recommend the burrito bowl with white rice pinto and black beans and steak top it off with green chili salsa sour cream and cheese add a bag of chips and a ice cold coke and your all set.,0,0,0,control,Sofritas,Carnitas or Steak,positive,0.9811766743659973,0.9811766743659973,0,0,0,0,2012-11
CR6PcnDrhhn2kwE3Gjk6-A,LqqI8VNFd30jzzUhyG3e5A,ZKY_YxsjpRV_w8LkOkfKXw,del_taco,Del Taco,Tucson,AZ,5,2018-10-19T03:52:09Z,"This is my favorite del taco. The food is always on point, and the service equally as well. Victor always gives great service whether in drive thru or eating in . I will continue to come here!",0,0,0,control,Beyond Taco,Beef Taco,positive,0.9872857928276062,0.9872857928276062,0,0,0,0,2018-10
MdGv0gpIihd7pEf9YX4Nuw,98C6hdkvSUTsAIQfzRtqKQ,8fDnwFP_r6ZJEs7wKiyhDA,kfc,KFC,Hermitage,TN,3,2018-08-10T19:35:00Z,"It's KFC so it isn't going to be an amazing life changing culinary experience but it feeds you. While waiting in drive through the young lady on the speaker was fairly rude rushing people and getting mad if they had more than one order, but once we got to the window she was a lot nicer. The food was typical KFC classic fried chicken with a side of slaw,mashed potatoes and gravy and biscuits for $20 before tax. I hate the classic but my mother prefers it so we went with that. The chicken in parts was chewy since they use low quality chicken that has been injected with a water solution that is terrible on the texture of the meat. The slaw is pretty basic but tastes fine. The mashed potatoes are grainy since they are instant this could be improved if they used fresh butter or cream to rehydrate them, gravy pretty basic and salty as well. The biscuits are terrible, KFC really needs to improve their biscuits, dry and tasteless. If you got to eat and want an ok slightly over priced fast food chicken then come here, otherwise go anywhere else.",1,0,0,control,Beyond Chicken,Chicken / Nuggets,neutral,0.39341992139816284,0,1,1,0,0,2018-08
zByEzKhF9u36qRGRTG-s9Q,ssWxjZzkb5PGhlm5kPsNCQ,Q_GKeWRlzLTp4Famo2J1Mw,kfc,KFC,Indianapolis,IN,5,2019-03-16T00:00:32Z,"This shocked me, but...I ordered a 12-piece extra tasty crispy chicken bucket. That's what I got, in two minutes flat. The young lady at the drivethrough was polite and efficient. The chicken was tender, crispy and perfectly fried. This is how all fast food experiences should be. Bravo, KFC.",0,0,0,control,Beyond Chicken,Chicken / Nuggets,positive,0.9426451921463013,0.9426451921463013,1,1,0,0,2019-03
frM290iTiM528Qns1MJ8Uw,Hqh3__TgG8hNSGnnmuEYhQ,GPN99_4ruauL7HpFQ4LxEw,burger_king,Burger King,Tampa,FL,3,2019-08-19T10:51:05Z,I am reviewing the impossible burger I ordered here. I usually do not order fast food but had to come try it. I ordered just the burger and nothing else. It seems pricey for just a burger considering it is not meat and it is cheaper to buy over beef. That was my only complaint. The burger itself was good and I could not tell the difference. This could be dangerous if someone forgot which was which lol I did not go inside the restaurant and can only rate the drive through. It was quick and easy. There are two lanes but they merge into one. That can be an issue if there are a lot of cars in the drive through.,5,0,4,target,Impossible Whopper,Whopper,negative,0.4505552053451538,-0.4505552053451538,1,0,1,1,2019-08
